BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,158.5053,20.98958,1.82911,0.28409,23.02868,22.15025,101.2054,0.31433,3.29626
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,158.7553,20.98965,1.82794,0.28254,23.00799,22.08784,101.2014,0.31517,3.30506
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,159.0053,20.98972,1.83405,0.28247,22.96589,22.0804,101.2312,0.31689,3.32299
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,159.2554,20.98979,1.82879,0.28473,22.99274,22.07554,101.1963,0.31529,3.3063
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,159.5054,20.98986,1.83544,0.28454,22.99585,22.12792,101.2248,0.31528,3.30615
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,159.7554,20.98993,1.83518,0.28598,23.01617,22.15936,101.2201,0.31542,3.30767
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,160.0054,20.99,1.83506,0.28544,23.02321,22.12447,101.246,0.31514,3.30476
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,160.2554,20.99007,1.83503,0.28763,23.0147,22.12976,101.2188,0.3151,3.30431
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,160.5054,20.99014,1.8329,0.28852,23.00891,22.12351,101.2474,0.31257,3.27784
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,160.7554,20.99021,1.83626,0.28698,23.06833,22.11626,101.2235,0.31814,3.33606
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,161.0054,20.99028,1.83557,0.28855,22.99825,22.13527,101.2128,0.31425,3.29547
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,161.2554,20.99035,1.8374,0.28909,22.99459,22.06968,101.2544,0.31369,3.28961
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,161.5054,20.99042,1.8388,0.28753,23.04972,22.13343,101.1878,0.31183,3.27013
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,161.7554,20.99049,1.83893,0.28874,23.03097,22.11717,101.202,0.31771,3.3316
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,162.0054,20.99056,1.83865,0.28696,23.03229,22.12212,101.2315,0.31248,3.27694
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,162.2554,20.99063,1.84009,0.28924,23.04319,22.11901,101.2191,0.31952,3.35042
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,162.5055,20.9907,1.84337,0.28865,23.06783,22.13031,101.2407,0.31639,3.31776
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,162.7555,20.99077,1.84195,0.28825,22.95768,22.14078,101.2143,0.31919,3.34701
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,163.0055,20.99083,1.84647,0.29098,22.99383,22.07718,101.2386,0.31911,3.34623
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,163.2555,20.9909,1.84172,0.29141,23.04604,22.07194,101.2199,0.3178,3.33252
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,163.5055,20.99097,1.84591,0.29142,23.01579,22.12778,101.2141,0.32054,3.36107
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,163.7555,20.99104,1.84571,0.29092,23.01957,22.16368,101.2153,0.3176,3.33042
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,164.0055,20.99111,1.84642,0.29153,23.00919,22.06569,101.2262,0.31937,3.34888
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,164.2555,20.99118,1.85066,0.29114,23.00261,22.10279,101.222,0.32039,3.35953
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,164.5055,20.99125,1.84861,0.29299,23.00863,22.09216,101.1875,0.32007,3.35618
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,164.7555,20.99132,1.84979,0.29102,23.0226,22.1054,101.2284,0.3234,3.39095
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,165.0056,20.99139,1.85285,0.2906,22.93591,22.14146,101.2329,0.32239,3.38042
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,165.2556,20.99146,1.85005,0.29201,22.99071,22.0566,101.2188,0.32121,3.36812
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,165.5056,20.99153,1.8532,0.29156,22.98097,22.10071,101.2107,0.32523,3.41009
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,165.7556,20.9916,1.85244,0.29229,22.97097,22.1315,101.2176,0.32434,3.40076
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,166.0056,20.99167,1.85459,0.29391,23.00018,22.06717,101.2107,0.32173,3.37357
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,166.2556,20.99174,1.85317,0.29468,23.02058,22.11809,101.2547,0.32654,3.4238
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,166.5056,20.99181,1.85559,0.29518,22.9696,22.11158,101.2126,0.32231,3.37959
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,166.7556,20.99188,1.85533,0.29805,23.0056,22.10761,101.2082,0.32562,3.41416
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,167.0056,20.99195,1.85502,0.29963,22.98727,22.13491,101.211,0.3251,3.40871
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,167.2556,20.99202,1.86094,0.30057,23.02031,22.1429,101.226,0.3263,3.42131
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,167.5056,20.99208,1.85575,0.30361,23.03032,22.11974,101.2302,0.32749,3.4336700000000002
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,167.7556,20.99215,1.86192,0.30411,23.05319,22.10718,101.2347,0.32798,3.43878
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,168.0056,20.99222,1.85915,0.30721,22.9726,22.15016,101.2104,0.32655,3.42384
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,168.2557,20.99229,1.86002,0.30932,22.97444,22.11055,101.2422,0.32753,3.43414
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,168.5057,20.99236,1.86208,0.30931,23.03727,22.12867,101.2073,0.33055,3.46564
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,168.7557,20.99243,1.8636,0.31177,22.98391,22.16781,101.2171,0.33134,3.47392
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,169.0057,20.9925,1.86562,0.31094,23.03152,22.10191,101.2324,0.3273,3.43168
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,169.2557,20.99257,1.86239,0.31388,23.01364,22.08072,101.2145,0.33375,3.49902
CAAN16,CAAN16_0722_2131_analyzed,7,22,2021,7/22/2021,169.5057,20.99264,1.86544,0.31032,23.07867,22.12939,101.2197,0.3334,3.4954
