BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,153.7552,0.87188,1.69192,0.121642,21.69528,20.41796,101.1488,0.095349,1.0032
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,154.0052,0.87195,1.68716,0.121693,21.64786,20.39177,101.1651,0.092769,0.97609
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,154.2552,0.87202,1.6898,0.120463,21.65425,20.39758,101.1609,0.092634,0.97466
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,154.5052,0.87208,1.69167,0.120233,21.65117,20.40271,101.1316,0.093069,0.97924
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,154.7552,0.87215,1.69024,0.121583,21.64391,20.363,101.1344,0.091482,0.96256
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,155.0052,0.87222,1.69141,0.12192,21.69897,20.42346,101.1659,0.094513,0.99441
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,155.2552,0.87229,1.69304,0.121789,21.66532,20.45409,101.1849,0.096528,1.01559
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,155.5052,0.87236,1.68971,0.119057,21.68766,20.43295,101.1389,0.096958,1.02011
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,155.7552,0.87243,1.68938,0.121932,21.61352,20.41106,101.1702,0.094483,0.9941
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,156.0052,0.8725,1.69046,0.11777,21.61514,20.45804,101.144,0.093412,0.98284
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,156.2552,0.87257,1.68966,0.121634,21.64124,20.42927,101.1716,0.094743,0.99682
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,156.5053,0.87264,1.69104,0.120803,21.60717,20.38294,101.139,0.092666,0.975
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,156.7553,0.87271,1.69072,0.120278,21.65355,20.42651,101.1587,0.095984,1.00987
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,157.0053,0.87278,1.6914,0.119204,21.66964,20.4289,101.1519,0.093666,0.98551
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,157.2553,0.87285,1.69012,0.119959,21.60424,20.42532,101.1387,0.089726,0.9441
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,157.5053,0.87292,1.69008,0.118998,21.72341,20.39572,101.1462,0.091396,0.96166
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,157.7553,0.87299,1.69041,0.119899,21.60061,20.45133,101.1454,0.094253,0.99168
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,158.0053,0.87306,1.69328,0.119752,21.70737,20.46604,101.1547,0.093162,0.98022
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,158.2553,0.87313,1.68914,0.119542,21.67387,20.49656,101.1392,0.091905,0.96701
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,158.5053,0.8732,1.68935,0.118127,21.66642,20.38727,101.1461,0.094087,0.98993
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,158.7553,0.87327,1.69187,0.11801,21.63676,20.45637,101.1615,0.095759,1.00751
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,159.0053,0.87333,1.68946,0.118072,21.60217,20.42569,101.1713,0.094097,0.99004
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,159.2554,0.8734,1.69315,0.119403,21.65907,20.40032,101.1677,0.095997,1.01001
CAAN10,CAAN10_0709_0124_analyzed,7,10,2021,7/10/2021,159.5054,0.87347,1.69122,0.115928,21.55668,20.44973,101.1567,0.094894,0.99842
