BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,155.7552,22.85021,1.81555,0.150866,25.87375,24.28834,101.0377,0.144904,1.52209
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,156.0052,22.85028,1.81443,0.149998,25.95041,24.26376,101.041,0.144661,1.51954
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,156.2552,22.85035,1.81036,0.152624,25.89636,24.27988,101.0351,0.14309,1.50307
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,156.5053,22.85042,1.81344,0.149995,25.91066,24.25633,101.0001,0.143989,1.5125
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,156.7553,22.85049,1.81641,0.150925,25.9038,24.25773,101.0289,0.145941,1.53296
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,157.0053,22.85056,1.81357,0.153428,25.92492,24.24217,101.0263,0.146466,1.53847
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,157.2553,22.85063,1.81552,0.149774,25.91051,24.24027,101.0204,0.143769,1.51019
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,157.5053,22.8507,1.81385,0.152909,25.92199,24.27138,101.0388,0.143489,1.50725
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,157.7553,22.85077,1.81346,0.149609,25.88119,24.23899,101.0337,0.142823,1.50027
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,158.0053,22.85083,1.81604,0.150538,25.91564,24.23573,101.0337,0.143456,1.50691
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,158.2553,22.8509,1.81187,0.150407,25.9754,24.19165,101.0261,0.144401,1.51682
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,158.5053,22.85097,1.81443,0.149561,25.90294,24.26268,101.001,0.140073,1.47144
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,158.7553,22.85104,1.81565,0.149425,25.88653,24.23282,101.0277,0.144586,1.51876
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,159.0053,22.85111,1.81409,0.150094,25.85794,24.21913,101.0191,0.143305,1.50532
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,159.2554,22.85118,1.81417,0.148139,25.9087,24.24217,101.052,0.142893,1.50101
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,159.5054,22.85125,1.81542,0.146771,25.89783,24.25295,101.0174,0.142323,1.49502
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,159.7554,22.85132,1.81415,0.146354,25.86984,24.22245,101.0496,0.144237,1.5151
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,160.0054,22.85139,1.81454,0.149032,25.85583,24.24845,101.0374,0.14351,1.50747
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,160.2554,22.85146,1.81648,0.14651,25.83917,24.23339,101.0087,0.144053,1.51317
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,160.5054,22.85153,1.81352,0.148646,25.89525,24.16196,101.045,0.143079,1.50296
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,160.7554,22.8516,1.81606,0.146569,25.90187,24.22938,101.0174,0.140714,1.47816
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,161.0054,22.85167,1.8134,0.147807,25.89571,24.20516,101.0323,0.139381,1.46418
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,161.2554,22.85174,1.81354,0.147151,25.87746,24.2534,101.0423,0.142376,1.49558
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,161.5054,22.85181,1.81633,0.146149,25.90096,24.26785,101.0461,0.138794,1.45803
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,161.7554,22.85188,1.81615,0.145662,25.86662,24.21444,101.0294,0.139653,1.46703
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,162.0054,22.85195,1.81454,0.148469,25.89314,24.17924,101.0321,0.143529,1.50768
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,162.2554,22.85202,1.81554,0.143897,25.88527,24.20341,101.0322,0.142042,1.49208
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,162.5055,22.85208,1.81575,0.147664,25.8482,24.21003,101.0249,0.142115,1.49285
CAAN10,CAAN10_0709_2323_analyzed,7,9,2021,7/9/2021,162.7555,22.85215,1.81721,0.147584,25.90334,24.16669,101.0214,0.138698,1.45702
