BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,152.5045,23.5207,1.56676,0.120461,17.94146,17.0022,100.9615,0.10199,1.07436
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,152.7545,23.52077,1.56891,0.119615,17.95184,16.85603,100.9542,0.106321,1.11992
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,153.0045,23.52083,1.56947,0.119412,17.89139,16.96892,100.9418,0.105511,1.1114
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,153.2545,23.5209,1.56899,0.119842,17.9662,16.90085,100.9559,0.102703,1.08186
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,153.5045,23.52097,1.56782,0.120951,17.90018,16.96462,100.9749,0.100658,1.06034
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,153.7545,23.52104,1.56897,0.120296,17.89752,16.96589,100.931,0.101429,1.06846
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,154.0045,23.52111,1.56993,0.121221,17.93182,16.97907,100.9374,0.103436,1.08957
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,154.2545,23.52118,1.56658,0.120861,17.99511,16.9865,100.9161,0.105726,1.11366
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,154.5045,23.52125,1.57174,0.119471,17.95204,16.9571,100.9343,0.105365,1.10986
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,154.7545,23.52132,1.56765,0.120822,18.01903,17.00749,100.9254,0.100038,1.05382
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,155.0045,23.52139,1.56969,0.116877,17.90194,16.95729,100.9833,0.104544,1.10123
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,155.2545,23.52146,1.56905,0.120436,17.9126,16.98666,100.9864,0.099467,1.04782
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,155.5046,23.52153,1.56755,0.119932,17.95253,16.98806,100.9612,0.106034,1.1169
CAAN08,CAAN08_0707_2403_analyzed,7,7,2021,7/7/2021,155.7546,23.5216,1.56858,0.119721,17.88768,16.99109,100.9985,0.102469,1.0794
