BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,155.5046,1.25181,1.55679,0.152166,15.9688,14.86263,100.9698,0.142586,1.50074
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,155.7546,1.25188,1.5582,0.155174,15.98853,14.75072,100.9526,0.145129,1.52746
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,156.0046,1.25195,1.55893,0.150811,15.93508,14.83396,100.9642,0.145724,1.5337
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,156.2546,1.25202,1.55959,0.15067,15.99703,14.75892,100.9771,0.147163,1.54882
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,156.5046,1.25208,1.55818,0.151612,15.98668,14.88304,100.9677,0.147762,1.55512
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,156.7546,1.25215,1.56067,0.151901,15.93824,14.83431,100.9902,0.148011,1.55773
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,157.0046,1.2522200000000001,1.55956,0.147264,15.96714,14.8306,101.004,0.148835,1.56638
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,157.2546,1.25229,1.55741,0.150043,15.94152,14.83001,100.9716,0.144675,1.52269
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,157.5046,1.25236,1.55945,0.151928,15.98189,14.8434,100.9916,0.149438,1.57272
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,157.7546,1.25243,1.55907,0.150233,15.95103,14.79838,100.976,0.148299,1.56075
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,158.0046,1.2525,1.56045,0.149116,15.86734,14.797790000000001,100.9865,0.148762,1.56561
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,158.2546,1.25257,1.55784,0.146451,15.9326,14.76852,100.9508,0.147718,1.55465
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,158.5047,1.25264,1.55809,0.146573,15.90328,14.82357,100.9704,0.148637,1.56431
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,158.7547,1.25271,1.55831,0.149463,15.96373,14.76683,100.966,0.150262,1.58138
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,159.0047,1.25278,1.55795,0.151456,16.00972,14.76039,100.9849,0.146086,1.53751
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,159.2547,1.25285,1.55943,0.151108,15.99302,14.82826,100.9526,0.148707,1.56504
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,159.5047,1.25292,1.56022,0.147643,15.95777,14.73285,100.9868,0.149028,1.56842
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,159.7547,1.25299,1.56157,0.152139,15.93629,14.80209,100.9695,0.148568,1.56358
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,160.0047,1.25306,1.55944,0.148473,15.98803,14.83203,100.977,0.147981,1.55741
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,160.2547,1.25313,1.56172,0.148651,15.95396,14.85863,100.9804,0.149191,1.57012
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,160.5047,1.2532,1.56033,0.14953,16.00289,14.78666,100.9471,0.149932,1.57791
CAAN08,CAAN08_0707_0147_analyzed,7,8,2021,7/8/2021,160.7547,1.25327,1.56102,0.147338,15.98697,14.81244,100.9935,0.150444,1.58328
