BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,158.5053,23.44236,1.29985,0.11592,21.81899,21.47719,100.9199,0.092699,0.979
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,158.7553,23.44243,1.30017,0.117252,21.95337,21.52626,100.912,0.091846,0.97
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,159.0053,23.4425,1.30241,0.116775,21.87466,21.51225,100.9098,0.09047,0.95549
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,159.2554,23.44257,1.29635,0.119256,21.91376,21.57028,100.8903,0.089748,0.94787
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,159.5054,23.44264,1.29815,0.117646,21.89487,21.46674,100.9312,0.093373,0.98611
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,159.7554,23.44271,1.29993,0.119546,21.86808,21.52497,100.9172,0.093271,0.98503
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,160.0054,23.44278,1.30013,0.116846,21.89526,21.51001,100.9358,0.095607,1.00968
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,160.2554,23.44285,1.29952,0.117667,21.88242,21.52359,100.9193,0.090451,0.95529
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,160.5054,23.44292,1.30394,0.118862,21.8587,21.54455,100.9306,0.092311,0.97491
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,160.7554,23.442990000000002,1.29751,0.116521,21.84605,21.53842,100.9213,0.090579,0.95664
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,161.0054,23.44306,1.30104,0.117476,21.86716,21.57534,100.9088,0.090241,0.95307
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,161.2554,23.44313,1.30093,0.117783,21.81411,21.51635,100.9225,0.091588,0.96728
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,161.5054,23.4432,1.30274,0.114597,21.87884,21.50098,100.9275,0.09272,0.97923
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,161.7554,23.44327,1.30289,0.116779,21.87495,21.52983,100.9169,0.09119,0.96308
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,162.0054,23.44333,1.30321,0.116711,21.79455,21.48701,100.9205,0.091757,0.96907
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,162.2554,23.4434,1.30402,0.116135,21.86401,21.49721,100.9201,0.092184,0.97356
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,162.5055,23.44347,1.30053,0.117631,21.88793,21.53517,100.9422,0.087978,0.92919
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,162.7555,23.44354,1.30252,0.116947,21.82524,21.56264,100.9289,0.092894,0.98106
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,163.0055,23.44361,1.30216,0.116031,21.80503,21.52672,100.9086,0.092143,0.97314
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,163.2555,23.44368,1.30417,0.117228,21.83579,21.53461,100.9348,0.093414,0.98654
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,163.5055,23.44375,1.29896,0.11784,21.81606,21.48177,100.9011,0.090836,0.95935
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,163.7555,23.44382,1.29888,0.118986,21.86899,21.58569,100.8924,0.093969,0.99239
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,164.0055,23.44389,1.30294,0.113744,21.8792,21.49363,100.9342,0.093563,0.98812
CAAN12,CAAN12_0713_2359_analyzed,7,13,2021,7/13/2021,164.2555,23.44396,1.30301,0.117248,21.88071,21.56801,100.9287,0.091164,0.9628
