BirdID,Run,Day,Month,Year,Time,Ts_max,Teye,Tamb,Tc_thermocouple,Reliable,Comments,AmbTemp_Thermocouple_similar,Fancy_video,Category
CAAN13,Y,19,7,2021,2255,27,27,18.6,20.1,Y,,,,
CAAN13,Y,19,7,2021,2300,26,26,18.4,19.9,Y,,,,
CAAN13,Y,19,7,2021,2305,24.9,24.9,18.2,19.8,Y,Around 24.6? 24.7? at time of isoflurane start (2307),,,
CAAN14,Y,20,7,2021,2055,37.8,33.1,20.3,21.6,N,"Beak is hot, feet are not",,,
CAAN14,Y,20,7,2021,2059,37.8,33.2,20.1,21.5,Y,Seemed to settle around 2102. Fluffed up a bit. Perfect posture :),,,
CAAN14,Y,20,7,2021,2105,36,34.9,19.7,20.9,Y,,,,
CAAN14,Y,20,7,2021,2110,34.5,34.5,19.4,20.6,Y,Chappifying and bobbing head,,,
CAAN14,Y,20,7,2021,2115,34.2,34.2,19.1,20.5,Y,"Eye is warmest, shoulder is 0.5 cooler",,,
CAAN14,Y,20,7,2021,2121,33.3,33.3,18.8,20.2,Y,,,,
CAAN14,Y,20,7,2021,2125,33.1,33.1,18.6,20.1,Y,Shook head at 2126,,,
CAAN14,Y,20,7,2021,2130,33.2,32.5,18.4,19.9,Y,Shoulder a bit warmer than eye,,,
CAAN14,Y,20,7,2021,2135,32.5,32.5,18.2,19.7,Y,,,,
CAAN14,Y,20,7,2021,2140,32.6,32.6,18,19.7,Y,Pretty steady around 32-33,,,
CAAN14,Y,20,7,2021,2145,32.3,32.3,17.9,19.4,Y,,,,
CAAN14,Y,20,7,2021,2151,32.5,32.5,17.7,19.3,Y,,,,
CAAN14,Y,20,7,2021,2155,32.5,32.5,17.6,19.2,Y,"Good posture (feathers in bill), good normothermy video",,Y,
CAAN14,Y,20,7,2021,2201,32.7,32.7,17.4,19.2,Y,,,,
CAAN14,Y,20,7,2021,2205,32.4,32.4,17.4,19.1,Y,,,,
CAAN14,Y,20,7,2021,2210,31.3,31.3,17.3,19,Y,,,,
CAAN14,Y,20,7,2021,2215,29.5,29.5,17.1,19,Y,,,,
CAAN14,Y,20,7,2021,2220,28.2,28.2,17,18.8,Y,Occasional rustling and shaking; steady breathing,,,
CAAN14,Y,20,7,2021,2225,26.3,26.3,16.7,18.6,Y,Took one really deep breath after the video; chappifying at 2226,,,
CAAN14,Y,20,7,2021,2230,24.4,24.4,16.6,18.4,Y,,,,
CAAN14,Y,20,7,2021,2235,23.1,23.1,16.4,18.3,Y,,,,
CAAN14,Y,20,7,2021,2240,21.8,21.8,16.2,18.2,Y,,,,
CAAN14,Y,20,7,2021,2245,20.7,20.7,16,18,Y,,,,
CAAN14,Y,20,7,2021,2250,19.9,19.9,15.8,18,Y,,,,
CAAN14,Y,20,7,2021,2255,19.1,19.1,15.7,17.9,Y,Sporadic breathing; shoulder within 0.2 degrees of the eye,,,
CAAN14,Y,20,7,2021,2300,18.5,18.5,15.6,17.8,Y,,,,
CAAN14,Y,20,7,2021,2305,18,18,15.5,17.7,Y,,,,
CAAN14,Y,20,7,2021,2310,17.6,17.6,15.4,17.6,Y,"Still sporadically breathing, deep breaths that seem to move the bird's entire body; head shake at 2312",,,
CAAN14,Y,20,7,2021,2315,17.3,17.3,15.3,17.6,Y,Ts_max is lower than the Tamb_thermocouple…which isn't actually possible…,,,
CAAN14,Y,20,7,2021,2320,16.9,16.9,15.2,17.5,Y,,,,
CAAN14,Y,20,7,2021,2325,16.7,16.6,15,17.4,Y,,,,
CAAN14,Y,20,7,2021,2330,16.4,16.4,14.9,17.2,Y,Long stretches in between breaths; Anusha counted one interval that was 23 seconds,,,
CAAN14,Y,20,7,2021,2335,16.1,16.1,14.8,17.2,Y,,,,
CAAN15,Y,21,7,2021,2055,37.9,34.2,19.6,21,Y,"Flying around, preening",,,
CAAN15,Y,21,7,2021,2100,NA,NA,NA,NA,Y,Moved out of the frame before I could get temps,,,
CAAN15,Y,21,7,2021,2112,35.7,33.5,18.4,20.3,Y,Finally back in a visible position!,,,
CAAN15,Y,21,7,2021,2116,33.9,33.9,18.2,20.1,Y,Eye now hottest,,,
CAAN15,Y,21,7,2021,2120,33.6,33.6,18.1,20,Y,,,,
CAAN15,Y,21,7,2021,2125,33.3,32.8,17.8,19.8,Y,Shoulder is hottest,,,
CAAN15,Y,21,7,2021,2130,33.2,32.3,17.6,19.6,Y,,,,
CAAN15,Y,21,7,2021,2135,32.6,32.5,17.3,19.4,Y,Shoulder and eye both right around Ts_max,,,
CAAN15,Y,21,7,2021,2140,32.4,32.4,17.1,19.3,Y,,,,
CAAN15,Y,21,7,2021,2143,33.1,32.9,17,19.2,Y,"Shoulder hottest; Anusha: ""Cuteness is a valid reason"" (to take a video) and chappifying",,Y,
CAAN15,Y,21,7,2021,2145,32.8,32.4,16.9,19.2,Y,,,,
CAAN15,Y,21,7,2021,2150,32.7,32.7,16.7,19,Y,Steady breathing,,,
CAAN15,Y,21,7,2021,2155,32.5,32.5,16.6,18.9,Y,,,,
CAAN15,Y,21,7,2021,2200,32.6,32.6,16.4,18.8,Y,,,,
CAAN15,Y,21,7,2021,2205,32.5,32.5,16.2,18.7,Y,,,,
CAAN15,Y,21,7,2021,2210,32,32,16,18.4,Y,,,,
CAAN15,Y,21,7,2021,2215,31.1,31.1,15.9,18.2,Y,,,,
CAAN15,Y,21,7,2021,2220,29.3,29.3,15.7,18.2,Y,,,,
CAAN15,Y,21,7,2021,2231,25.9,25.9,15.5,17.9,Y,,,,
CAAN15,Y,21,7,2021,2236,24.3,24.3,15.3,17.6,Y,,,,
CAAN16,Y,22,7,2021,2055,36.2,35.9,21.5,22.9,Y,Floppy then flying around,,,
CAAN16,Y,22,7,2021,2101,35.5,34.9,21.7,22.9,Y,Flying around,,,
CAAN16,Y,22,7,2021,2105,35.5,35.5,21.7,22.9,Y,Flying around,,,
CAAN16,Y,22,7,2021,2110,38,35.9,21.4,22.4,Y,"Calmed down at 2108, MR dropped, eye closing",,,
CAAN16,Y,22,7,2021,2114,35.7,35.7,21.2,22.4,Y,Chappifying,,,
CAAN16,Y,22,7,2021,2115,35.8,35.8,21.2,22.4,Y,Weird twitchy thing with bill,,,
CAAN16,Y,22,7,2021,2119,34.8,34.8,21,22.3,Y,Fluffed up at 2116 and chappified. Still chappifying at 2119,,,
CAAN16,Y,22,7,2021,2126,33.5,33.4,20.7,22,Y,,,,
CAAN16,Y,22,7,2021,2130,33.1,33.1,20.5,21.9,Y,,,,
CAAN16,Y,22,7,2021,2140,30.9,30.9,20.1,21.6,Y,,,,
CAAN16,Y,22,7,2021,2145,29.8,29.8,20,21.5,Y,,,,
CAAN16,Y,22,7,2021,2150,28.5,28.5,19.7,21.2,Y,Slow but regular breathing,,,
CAAN16,Y,22,7,2021,2151,28.2,28.2,19.7,21.2,Y,"Big, slow, gasp-y breaths",,Y,
CAAN16,Y,22,7,2021,2155,27.2,27.2,19.6,21.1,Y,,,,
CAAN16,Y,22,7,2021,2200,26,26,19.4,20.9,Y,Bird is completely still except for shuddering breaths,,,
CAAN16,Y,22,7,2021,2205,24.8,24.8,19.2,20.8,Y,,,,
CAAN16,Y,22,7,2021,2210,23.7,23.7,19.1,20.7,Y,,,,
CAAN16,Y,22,7,2021,2214,23.1,23.1,19,20.7,Y,Accidentally took the video early,,,
CAAN16,Y,22,7,2021,2215,22.9,22.9,19,20.6,Y,,,,
CAAN16,Y,22,7,2021,2220,22.3,22.3,18.9,20.6,Y,,,,
CAAN16,Y,22,7,2021,2225,21.7,21.7,18.7,20.5,Y,Mean of the bird's tail feathers: 19.2,,,
CAAN16,Y,22,7,2021,2230,21.3,21.3,18.6,20.4,Y,Deep gasping breaths; tail feather mean is 19.1,,,
CAAN16,Y,22,7,2021,2235,20.9,20.9,18.6,20.4,Y,Tail feather mean is 19.0,,,
CAAN16,Y,22,7,2021,2240,20.6,20.6,18.5,20.2,Y,,,,
CAAN16,Y,22,7,2021,2245,20.2,20.2,18.3,20,Y,,,,
CAAN16,Y,22,7,2021,2250,19.9,19.9,18.1,19.8,Y,Tail feather mean is 18.4,,,
CAAN16,Y,22,7,2021,2251,19.8,19.8,18,19.8,Y,Interesting head movement,,Y,
CAAN16,Y,22,7,2021,2255,19.6,19.6,17.9,19.6,Y,Tail feather mean is 18.2,,,
CAAN16,Y,22,7,2021,2300,19.3,19.3,17.7,19.5,Y,Tail feather mean is 18.0,,,
CAAN16,Y,22,7,2021,2305,19,19,17.5,19.3,Y,Tail feather mean is 17.8,,,
CAAN16,Y,22,7,2021,2310,18.8,18.8,17.3,19.2,Y,Tail feather mean is 17.7; max temp read by the camera was the wingnuts on the outside of the chamber,,,
CAAN16,Y,22,7,2021,2315,18.6,18.6,17.2,18.6,Y,Tail feather mean is 17.6,,,
CAAN17,Y,26,7,2021,2050,37.6,37.6,25.5,26.2,Y,Started flying around and peed everywhere a couple min after this video,,,
CAAN17,Y,26,7,2021,2057,39.2,38,25.4,26.1,Y,Flying around,,,
CAAN17,Y,26,7,2021,2100,40.2,38,25.3,26,Y,Flying around,,,
CAAN17,Y,26,7,2021,2105,38.3,36.5,25.3,25.9,Y,Flying around,,,
CAAN17,Y,26,7,2021,2110,37.7,37.7,25,25.7,Y,,,,
CAAN17,Y,26,7,2021,2115,36.5,36.1,24.8,25.4,Y,,,,
CAAN17,Y,26,7,2021,2120,36.4,36,24.2,25.3,Y,Shoulder hottest,,,
CAAN17,Y,26,7,2021,2126,36.8,36.2,24.4,25.2,Y,Visible breathing; occasional ruffling,,,
CAAN17,Y,26,7,2021,2130,36.9,36.6,24.3,25.2,Y,Shoulder hottest,,,
CAAN17,Y,26,7,2021,2135,36.3,36.3,24.2,25,Y,,,,
CAAN17,Y,26,7,2021,2140,35,35,24,24.9,Y,,,,
CAAN17,Y,26,7,2021,2145,36.7,36.1,24,24.8,Y,Shoulder hottest again,,,
CAAN17,Y,26,7,2021,2150,36,36,23.9,24.7,Y,Eye hottest now,,,
CAAN17,Y,26,7,2021,2155,36.2,35.9,23.7,24.7,Y,Shoulder hottest again,,,
CAAN17,Y,26,7,2021,2200,36.2,36,23.7,24.6,Y,,,,
CAAN17,Y,26,7,2021,2205,36.5,35.9,23.5,24.4,Y,Lots of head shaking at 2206; chappifying at 2208,,,
CAAN17,Y,26,7,2021,2210,36.4,35.8,23.4,24.4,Y,,,,
CAAN17,Y,26,7,2021,2215,36.3,35.3,23.3,24.4,Y,,,,
CAAN17,Y,26,7,2021,2220,36.2,35.3,23.3,24.4,Y,,,,
CAAN17,Y,26,7,2021,2225,36.5,35.7,23.2,24.3,Y,"Rustling and head shaking at 2227, eyes stay closed",,,
CAAN17,Y,26,7,2021,2230,36.4,35.9,23.2,24.3,Y,,,,
CAAN17,Y,26,7,2021,2235,36.5,36.2,23.1,24.2,Y,,,,
CAAN17,Y,26,7,2021,2240,36.1,35.8,23,24.1,Y,Head shaking and fluffing at 2240 and 2241,,,
CAAN17,Y,26,7,2021,2245,35.9,35.8,22.8,23.8,Y,Lots of head shaking and fluffing at 2249,,,
CAAN17,Y,26,7,2021,2250,34.5,34.5,22.7,23.7,Y,Eye is now hottest,,,
CAAN17,Y,26,7,2021,2255,35.7,35.7,22.5,23.5,Y,Still shaking head and ruffling feathers periodically,,,
CAAN17,Y,26,7,2021,2300,35.7,35.7,22.4,23.5,Y,,,,
CAAN17,Y,26,7,2021,2305,36.3,35.5,22.2,23.3,Y,Shouldre hottest,,,
CAAN17,Y,26,7,2021,2310,35.7,35.7,22,23.2,Y,"chappifying at 2312, most of bill out of view",,,
CAAN17,Y,26,7,2021,2315,35.6,35.3,21.9,23.1,Y,,,,
CAAN17,Y,26,7,2021,2320,35.4,35.4,21.7,22.9,Y,,,,
CAAN17,Y,26,7,2021,2325,35,35,21.6,22.9,Y,,,,
CAAN17,Y,26,7,2021,2330,34.5,34.5,21.5,22.7,Y,,,,
CAAN17,Y,26,7,2021,2335,34.4,34.4,21.4,22.4,Y,,,,
CAAN18,Y,27,7,2021,2050,38.9,36,26.5,27,Y,Flappig around and reshuffling feet,,,
CAAN18,Y,27,7,2021,2055,39.1,35.9,26.3,26.9,Y,Still flapping around,,,
CAAN18,Y,27,7,2021,2101,36.2,35.5,26.1,26.6,Y,Still flapping around,,,
CAAN18,Y,27,7,2021,2105,36.8,34.7,26,26.5,Y,Still flapping around,,,
CAAN18,Y,27,7,2021,2110,37.6,36.1,26,26.5,Y,Still flapping around,,,
CAAN18,Y,27,7,2021,2115,39.1,37.4,25.8,26.2,Y,"Shoulder still hottest (has been); feet still hot, hotter than eye (have been)",,,
CAAN18,Y,27,7,2021,2121,38.8,36.9,25.6,26.1,Y,"Feet, shoulder, bill heated; bill hottest at 2122",,,
CAAN18,Y,27,7,2021,2125,37.3,36.9,25.4,26.1,Y,,,,
CAAN18,Y,27,7,2021,2130,36.5,36.5,25.4,26.9,Y,Eye hottest; feet and bill no longer heated,,,
CAAN18,Y,27,7,2021,2135,36.1,36.1,25.2,25.9,Y,Lots of head shaking and rustling and ruffling the face feathers,,,
CAAN18,Y,27,7,2021,2140,36,36,25.1,25.7,Y,,,,
CAAN18,Y,27,7,2021,2145,35.4,35.4,24.9,25.6,Y,Still ruffling feathes and shaking head periodically,,,
CAAN18,Y,27,7,2021,2150,35.8,35.8,24.7,25.5,Y,Still rustling and shaking its head,,,
CAAN18,Y,27,7,2021,2155,35.3,35.3,24.5,25.2,Y,Opened eye and looked around very briefly,,,
CAAN18,Y,27,7,2021,2200,35.5,35.5,24.3,25,Y,Chappifying at 2203; looked around with open eye(s) very briefly at 2203,,,
CAAN18,Y,27,7,2021,2205,35.6,35.6,24,24.7,Y,,,,
CAAN18,Y,27,7,2021,2210,34.5,34.5,23.7,24.5,Y,,,,
CAAN18,Y,27,7,2021,2215,34.6,34.6,23.5,24.3,Y,,,,
CAAN18,Y,27,7,2021,2220,34.5,34.5,23.4,24.3,Y,,,,
CAAN18,Y,27,7,2021,2225,34.4,34.4,23.3,24.1,Y,Opened eye and looked around; still occasional ruffling,,,
CAAN18,Y,27,7,2021,2230,34.8,34.8,23.1,24,Y,Lots of chappifying at 2234,,,
CAAN18,Y,27,7,2021,2235,34.2,34.2,23,23.8,Y,,,,
CAAN18,Y,27,7,2021,2240,34,34,22.6,23.7,Y,,,,
CAAN18,Y,27,7,2021,2245,34,34,22.4,23.5,Y,"Steady, even, visible breathing; head shaking at 2247",,,
CAAN18,Y,27,7,2021,2250,33.7,33.7,22.2,23.3,Y,,,,
CAAN18,Y,27,7,2021,2256,33.9,33.9,22,23.1,Y,"Turning and shaking head at 2257, eye seems to stay closed",,,
CAAN18,Y,27,7,2021,2300,34.3,33.7,22,23,Y,Shoulder hottest; eye hottest immediately after video,,,
CAAN18,Y,27,7,2021,2305,33.5,33.5,21.9,23.1,Y,Still occasional ruffling and head shaking,,,
CAAN18,Y,27,7,2021,2310,33.7,33.7,21.8,22.9,Y,Shaking at 2314,,,
CAAN18,Y,27,7,2021,2315,33.1,33.1,21.7,22.9,Y,,,,
CAAN18,Y,27,7,2021,2320,32.4,32.4,21.5,22.7,Y,,,,
CAAN18,Y,27,7,2021,2325,31.1,31.1,21.3,22.5,Y,Still shaking and ruffling feathers at 2329,,,
CAAN18,Y,27,7,2021,2330,30.1,30.1,21.1,22.4,Y,,,,
CAAN18,Y,27,7,2021,2335,28.8,28.8,20.9,22.1,Y,,,,
CAAN18,Y,27,7,2021,2340,27.7,27.7,20.8,21.9,Y,Still occasional ruffling and head shaking,,,
CAAN18,Y,27,7,2021,2345,26.4,26.4,20.5,21.8,Y,,,,
CAAN18,Y,27,7,2021,2350,25.3,25.3,20.3,21.4,Y,,,,
CAAN19,Y,1,8,2021,2047,37.5,NA,27.3,27.5,Y,Preening aggressively,,,
CAAN19,Y,1,8,2021,2050,39.5,38,27.3,27.4,Y,Shoulder hottest; feet and bill heated,,,
CAAN19,Y,1,8,2021,2055,37.6,36.6,26.8,27.1,Y,Shoulder hottest; feet and bill heated,,,
CAAN19,Y,1,8,2021,2101,37.9,36.3,26.5,26.9,Y,FEET are hottest!! Shoulder and bill still heated as well,,,
CAAN19,Y,1,8,2021,2105,37.4,36,26.2,26.8,Y,,,,
CAAN19,Y,1,8,2021,2110,37.2,35.9,26.1,26.5,Y,Feet hottest; close to a full degree hotter than next hottest area (shoulder),,,
CAAN19,Y,1,8,2021,2115,36.9,35.7,25.9,26.2,Y,"Feet still hottest, followed by shoulder and then eye",,,
CAAN19,Y,1,8,2021,2120,36.4,35.6,25.6,26,Y,"Feet still hottest, followed by eye and then shoulder",,,
CAAN19,Y,1,8,2021,2125,37.3,35.6,25.4,25.9,Y,"Feet still hottest, followed by shoulder and then eye; bird is breathing almost shakily",,,
CAAN19,Y,1,8,2021,2130,35.8-37.?,35.6,25.1,25.7,Y,"FEET ARE CYCLING!!! They are still the hottest, followed by shoulder and then eye",,Y,
CAAN19,Y,1,8,2021,2135,37.2,35.6,24.9,25.4,Y,"Feet still hottest, and still cycling between about 36-37.2",,,
CAAN19,Y,1,8,2021,2140,36.3,35.4,24.6,25.2,Y,"Feet still hottest and changning rapidly, cycling between about 35.8 to 37",,,
CAAN19,Y,1,8,2021,2145,35.6,35.6,24.5,25.2,Y,"Feet hottest, dropped down from 37.4 to 35.6 and back up again very quickly",,Y,
CAAN19,Y,1,8,2021,2150,37.9,35.8,24.3,25,Y,"At 2147, feet at 37.6-37.8, a full 2 degrees higher than the eye",,,
CAAN19,Y,1,8,2021,2155,37.5,35.7,24.2,24.9,Y,Feet hottest; shoulder same temp as eye,,,
CAAN19,Y,1,8,2021,2156,37.6,35.8,24.1,24.9,Y,Feet cycling from below 36 up to 37.6,,Y,
CAAN19,Y,1,8,2021,2200,37.8,35.7,24,24.7,Y,"Feet hottest, followed by shoulder and then eye",,,
CAAN19,Y,1,8,2021,2205,37.5,35.7,23.8,24.6,Y,"Feet hottest, followed by shoulder and then eye",,,
CAAN19,Y,1,8,2021,2210,37,35.8,23.6,24.5,Y,Feet hottest; bill is out of view but based on the throat it looks like the bird was chappifying,,,
CAAN19,Y,1,8,2021,2215,37.4,35.7,23.5,24.3,Y,"Eye hottest momentarily, then as cycling feet rose above eye temp feet became hottest again",,,
CAAN19,Y,1,8,2021,2217,37,35.5,23.4,24.2,Y,Feet cycling!! Between 37 and 35.2,,Y,
CAAN19,Y,1,8,2021,2220,37.5,35.6,23.3,24.1,Y,Feet hottest and still rapidly cycling,,,
CAAN19,Y,1,8,2021,2225,37.6,35.8,23,23.9,Y,"Feet hottest, followed by eye and then shoulder",,,
CAAN19,Y,1,8,2021,2230,36.5,35.6,22.8,23.8,Y,"Feet hottest, followed by eye and then shoulder",,,
CAAN19,Y,1,8,2021,2235,35.4,35.4,22.7,23.6,Y,Eye hottest; feet down to 33.1 and cycling around there; breathing moves the bird's whole body and the tail looks like it's pulsing,,,
CAAN19,Y,1,8,2021,2240,35.4,35.4,22.5,23.4,Y,"Eye hottest; chappifying maybe?; feet still cycling, but below the eye temp from about 32-35",,,
CAAN19,Y,1,8,2021,2245,35,35,22.3,23.2,Y,Feet rose up to 35.8 and became the hottest area briefly after the video,,,
CAAN19,Y,1,8,2021,2250,35.2,35.2,22.2,23.1,Y,Big head bob backwards and chappifying ar 2251,,,
CAAN19,Y,1,8,2021,2255,35.2,35.2,22.1,23.2,Y,Feet are at 29.7 to 32,,,
CAAN19,Y,1,8,2021,2300,35.2,35.2,22,23.1,Y,,,,
CAAN19,Y,1,8,2021,2305,35.2,35.2,21.9,23.1,Y,Feet heated about 4-5 degrees below the Ts_max,,,
CAAN19,Y,1,8,2021,2311,35.2,35.2,21.8,23.1,Y,Feet much less visible; partly covered by feathers and also less heated by far compared to the beginning of the night,,,
CAAN19,Y,1,8,2021,2315,35,35,21.9,23,Y,Feet seem to have stopped cycling,,,
CAAN19,Y,1,8,2021,2320,34.8,34.8,21.8,22.9,Y,,,,
CAAN19,Y,1,8,2021,2325,34.8,34.8,21.7,22.9,Y,,,,
CAAN19,Y,1,8,2021,2330,34.7,34.7,21.6,22.8,Y,Shoulder is about 2 degrees cooler than eye,,,
CAAN19,Y,1,8,2021,2335,34.3,34.3,21.5,22.8,Y,,,,
CAAN19,Y,1,8,2021,2340,34.2,34.2,21.3,22.6,Y,,,,
CAAN19,Y,1,8,2021,2345,34.3,34.3,21.2,22.4,Y,Bird is very slumped but doesn't seem very puffy,,,
CAAN19,Y,1,8,2021,2350,34.4,34.4,21,22.2,Y,,,,
CAAN19,Y,1,8,2021,2355,33.8,33.8,20.9,22.1,Y,Refocused IR camera lens after this video,,,
CAAN19,Y,1,8,2021,2400,33.9,33.9,20.6,21.9,Y,,,,
CAAN19,Y,1,8,2021,2405,33.9,33.9,20.5,21.9,Y,,,,
CAAN19,Y,1,8,2021,2410,34,34,20.4,21.8,Y,,,,
CAAN19,Y,1,8,2021,2415,34,34,20.4,21.8,Y,Visible breathing; occasional ruffling,,,
CAAN19,Y,1,8,2021,2420,34.1,34.1,20.4,21.9,Y,,,,
CAAN19,Y,1,8,2021,2425,34.3,34.3,20.4,21.9,Y,,,,
CAAN19,Y,1,8,2021,2430,34.2,34.2,20.4,21.7,Y,,,,
CAAN19,Y,1,8,2021,2436,34.1,34.1,20.3,21.9,Y,,,,
CAAN19,Y,1,8,2021,2440,34,34,20.4,22,Y,,,,
CAAN19,Y,1,8,2021,2445,34.4,34.4,20.5,22.1,Y,,,,
CAAN19,Y,1,8,2021,2450,34.1,34.1,20.6,22,Y,,,,
CAAN19,Y,1,8,2021,2455,33.7,33.7,20.5,21.9,Y,,,,
CAAN19,Y,1,8,2021,100,34.6,34.6,20.4,21.8,Y,"Very occasional adjustments of rufflings, less than previous birds ",,,
CAAN19,Y,1,8,2021,105,33.8,33.8,20.3,21.7,Y,,,,
CAAN19,Y,1,8,2021,110,33.7,33.7,20.1,21.5,Y,Shoulder about 3 degrees cooler than the eye,,,
CAAN19,Y,1,8,2021,115,33.3,33.3,19.9,21.4,Y,,,,
CAAN19,Y,1,8,2021,119,33.2,33.2,19.8,21.2,Y,chappifying; tipped head way back with open beak,,Y,
CAAN19,Y,1,8,2021,120,33.3,33.3,19.8,21.2,Y,,,,
CAAN19,Y,1,8,2021,125,34.4,34.4,19.7,21,Y,Bird vigorously ruffled feathers,,,
CAAN19,Y,1,8,2021,130,33.8,33.8,19.6,21,Y,,,,
CAAN19,Y,1,8,2021,135,33.3,33.3,19.5,21.1,Y,Ruffling at 0131,,,
CAAN19,Y,1,8,2021,143,33.9,33.9,19.4,21,Y,,,,
CAAN19,Y,1,8,2021,146,33.6,33.6,19.5,21,Y,,,,
CAAN19,Y,1,8,2021,150,33.6,33.6,19.4,20.9,Y,,,,
CAAN19,Y,1,8,2021,155,33.2,33.4,19.3,20.9,Y,Ruffled feathers,,,
CAAN19,Y,1,8,2021,200,33.5,33.5,19.3,20.8,Y,Shaking head perdiodically,,,
CAAN19,Y,1,8,2021,205,33.6,33.6,19.1,20.7,Y,,,,
CAAN19,Y,1,8,2021,211,34.1,34.1,19,20.5,Y,,,,
CAAN19,Y,1,8,2021,215,34.2,34.2,18.9,20.4,Y,"Shoulder at 30.9, eye has been hottest for a while",,,
CAAN19,Y,1,8,2021,220,33.4,33.4,18.7,20.3,Y,"Bill and feet are out of sight, have been for a while",,,
CAAN19,Y,1,8,2021,225,33.4,33.4,18.6,20.1,Y,,,,
CAAN19,Y,1,8,2021,231,32.6,32.6,18.3,20,Y,Shaking head and body at 0227,,,
CAAN19,Y,1,8,2021,235,33.3,33.3,18.2,19.8,Y,,,,
CAAN19,Y,1,8,2021,240,33.7,33.7,18.1,19.6,Y,,,,
CAAN19,Y,1,8,2021,245,32.9,32.9,17.8,19.5,Y,"Ruffled whole body 0247 and at 249, for a while! Seems ready to cool down a bit",,,
CAAN19,Y,1,8,2021,250,33.2,33.2,17.7,19.3,Y,,,,
CAAN19,Y,1,8,2021,255,32.1,32.1,17.5,19.2,Y,"Ruffling feathers, now cycling between 32-33 instead of 33-34",,,
CAAN19,Y,1,8,2021,300,32.8,32.8,17.3,19,Y,,,,
CAAN19,Y,1,8,2021,305,32.5,32.5,17.2,18.9,Y,,,,
CAAN19,Y,1,8,2021,310,33.6,33.6,17,18.9,Y,,,,
CAAN19,Y,1,8,2021,315,32,32,16.9,18.7,Y,"0317 ruffling feathers for a while, like about to drop temperature. 0318-0319 temperature now between 31.5 and 32.",,,
CAAN19,Y,1,8,2021,320,31.5,31.5,16.8,18.7,Y,"0321 dropping quickly, to 30.8",,,
CAAN19,Y,1,8,2021,325,30.1,30.1,16.7,18.6,Y,"0324 shaking feathers, dropping body temp to 30.2. 325 dropped suddenly",,,
CAAN19,Y,1,8,2021,330,28.4,28.4,16.6,18.5,Y,"0326 constantly ruffling feathers, same at 0328",,,
CAAN19,Y,1,8,2021,335,25.8,25.8,16.4,18.4,Y,0331 shook body at 27.1 max Ts and at 0333 at 26.5,,,
CAAN19,Y,1,8,2021,339,24.2,24.2,16.3,18.3,Y,"Sporadic breathing, but then ruffled feathers",,,
CAAN19,Y,1,8,2021,340,24,24,16.3,18.2,Y,"Sporadic breathing, ruffled feathers",,,
CAAN19,Y,1,8,2021,342,23.3,23.3,16.2,18.3,Y,"0342, in clear torpor pose with hunched in neck, flat head",,,
CAAN19,Y,1,8,2021,345,22.3,22.3,16.2,18.1,Y,,,,
CAAN19,Y,1,8,2021,350,21.1,21.1,16.1,18.1,Y,,,,
CAAN19,Y,1,8,2021,358,19.7,19.7,15.9,18,Y,,,,
CAAN19,Y,1,8,2021,400,19.4,19.4,15.9,18,Y,,,,
CAAN19,Y,1,8,2021,405,18.8,18.8,15.8,17.9,Y,,,,
CAAN19,Y,1,8,2021,410,18.3,18.3,15.8,17.9,Y,,,,
CAAN19,Y,1,8,2021,415,18.8,18.5,15.7,17.8,Y,"Shoulder at 18.9, eye at 18.5",,,
CAAN19,Y,1,8,2021,416,18.9,18.6,15.7,17.8,Y,"Breathing slowly but regularly, shoulder warmer than eye",,,
CAAN19,Y,1,8,2021,419,20.6,19.4,15.6,17.8,Y,,,,
CAAN19,Y,1,8,2021,420,21.4,19.9,15.6,17.8,Y,Breathing rapidly again. Shoulder about 1-1.5C warmer than eye,,,
CAAN19,Y,1,8,2021,424,27.4,27.4,15.6,17.8,Y,"0423 breathing rapidly, warming rapidly. Eye and shoulder are similar temps",,,
CAAN19,Y,1,8,2021,425,28.7,28.7,15.6,17.7,Y,,,,
CAAN19,Y,1,8,2021,426,30.6,30.6,15.6,17.7,Y,0426 eye flicking open and closed. 0427 eye staying open. 0428 eye closing again,,,
CAAN19,Y,1,8,2021,428,32.6,32.6,15.6,17.8,Y,0429 eye flickering open and closed,,,
CAAN19,Y,1,8,2021,430,33.2,33.2,15.7,17.8,Y,,,,
CAAN19,Y,1,8,2021,431,34,34,15.7,17.8,Y,"0432 breathing steady and fast, Ts max 34.4-34.7. Shoulder is at 28.3",,,
CAAN19,Y,1,8,2021,435,34.1,34.1,15.7,17.7,Y,Eye flicking open briefly. 434 chappifying,,,
CAAN19,Y,1,8,2021,440,33.6,33.6,15.6,17.9,Y,"Sleeping pose, between 33.5-34",,,
CAAN19,Y,1,8,2021,445,34.1,34.1,15.5,17.7,Y,"0442 eye blinking slightly open and closed, but not fully opening",,,
CAAN19,Y,1,8,2021,450,34.4,34.4,15.5,17.7,Y,between 34-34.5,,,
CAAN19,Y,1,8,2021,455,34.2,34.2,15.4,17.7,Y,,,,
CAAN19,Y,1,8,2021,500,33.9,33.9,15.4,17.7,Y,,,,
CAAN19,Y,1,8,2021,505,32.7,32.7,15.4,17.7,Y,0504 sky starting to get more blue. Mostly cycling 33.5-34.5,,,
