BirdID,File,Month,Day,Year,date,ElapsedTime_sec,Time_hours,WVP_kPa,VCO2_dPerc,ChamberTemp_C,AmbientTemp_C,BP_kPa,VO2_dPerc,VO2_ml_min
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,253.5085,20.88209,1.99898,0.26503,26.21809,25.72853,100.5509,0.31053,3.24909
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,253.7585,20.88216,1.99942,0.26533,26.25923,25.77292,100.5739,0.31119,3.25603
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,254.0085,20.88222,2.00071,0.26499,26.21662,25.77774,100.6067,0.31186,3.263
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,254.2585,20.88229,2.00304,0.26704,26.16465,25.77071,100.564,0.31246,3.26923
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,254.5086,20.88236,2.00214,0.26271,26.22531,25.78556,100.5574,0.31404,3.28572
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,254.7586,20.88243,2.00514,0.26506,26.21981,25.76548,100.5239,0.31285,3.27327
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,255.0086,20.8825,2.00401,0.26469,26.21272,25.77296,100.5703,0.31336,3.27866
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,255.2586,20.88257,2.00618,0.26227,26.22706,25.74471,100.5516,0.31423,3.28775
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,255.5086,20.88264,2.00855,0.26302,26.25217,25.75675,100.5978,0.31378,3.28296
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,255.7586,20.88271,2.01269,0.2607,26.18074,25.74608,100.5336,0.31583,3.30434
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,256.009,20.88278,2.00906,0.26275,26.209,25.80304,100.5517,0.31553,3.3012
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,256.259,20.88285,2.01136,0.26135,26.21739,25.68853,100.5632,0.31817,3.32878
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,256.509,20.88292,2.00897,0.26079,26.27247,25.81557,100.6226,0.31415,3.28684
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,256.759,20.88299,2.01023,0.26063,26.2591,25.76056,100.5653,0.32098,3.35801
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,257.009,20.88306,2.00949,0.26211,26.30804,25.83505,100.5863,0.31925,3.34002
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,257.259,20.88313,2.01114,0.26079,26.25393,25.74308,100.5923,0.31802,3.32714
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,257.509,20.8832,2.00928,0.25859,26.29141,25.79452,100.5605,0.31903,3.33774
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,257.759,20.88327,2.00859,0.25991,26.19601,25.77472,100.5684,0.32136,3.36201
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,258.009,20.88334,2.00803,0.25847,26.25161,25.79039,100.5453,0.32436,3.39325
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,258.259,20.88341,2.00893,0.26069,26.2675,25.75294,100.577,0.32199,3.36854
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,258.509,20.88347,2.01104,0.26029,26.26852,25.76952,100.6076,0.31888,3.33614
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,258.759,20.88354,2.01073,0.26203,26.26584,25.83078,100.5702,0.3224,3.37283
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,259.009,20.88361,2.01031,0.25776,26.1766,25.81152,100.5663,0.32351,3.38438
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,259.259,20.88368,2.00788,0.26156,26.23254,25.75616,100.573,0.32184,3.367
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,259.509,20.88375,2.00971,0.2615,26.22762,25.81695,100.5751,0.32207,3.36942
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,259.759,20.88382,2.00936,0.26116,26.2423,25.81075,100.5504,0.32512,3.40121
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,260.009,20.88389,2.01055,0.25791,26.24821,25.77191,100.5659,0.32416,3.39112
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,260.259,20.88396,2.00902,0.26047,26.24514,25.83488,100.602,0.32109,3.35916
CAAN17,CAAN17_0726_2123_analyzed,7,26,2021,7/26/2021,260.509,20.88403,2.00885,0.25875,26.22109,25.82779,100.5502,0.32323,3.38147
