"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"ACTC1",73720.1789354967,0.00968967453095495,0.0934320445770772,0.457593851307545,0.977795994243422,"NO"
"GJD2",80.6538627909661,-0.00867633194520863,0.0936528956275158,0.49108113194253,0.983880380855638,"NO"
"STXBP6",718.704568092402,0.0143477114848969,0.0840472347491619,0.434465658983462,0.97043184675035,"NO"
"NOVA1",141.782640413595,0.00566180611435006,0.0705209359468054,0.79584947170137,1,"NO"
"FOXG1",0.609328666516827,0.00185636260765677,0.108877143527072,0.753516969816584,1,"NO"
"PRKD1",289.903792269719,0.00563287325437111,0.0621002345146539,0.809605809688602,1,"NO"
"G2E3",520.950698067233,-0.00128685420765044,0.0707496627042689,0.952367328241463,1,"NO"
"SCFD1",698.204632065901,-0.253798463072876,0.167419244791527,0.00042282995796007,0.0711760910763043,"NO"
"COCH",916.104462248926,-0.00711302366623009,0.0970228820897342,0.519889732390293,0.985800390479283,"NO"
"STRN3",1434.92152148721,0.0331560203265025,0.0603733535068532,0.223278107405914,0.887904947558895,"NO"
"AP4S1",242.462415265942,0.0110282646801409,0.0597033575353855,0.645916946768053,0.995171299783858,"NO"
"HECTD1",2626.36788535668,0.0324011745406002,0.0669200711460939,0.236563701917872,0.897463544150927,"NO"
"HEATR5A",962.915078001932,-0.00536557692277079,0.062985977166418,0.817666993731293,1,"NO"
"DTD2",190.734174454484,-0.0328503688623577,0.0797733669528769,0.215438743664679,0.87923697144173,"NO"
"NUBPL",156.40258574563,-0.00204823521871108,0.0627764084640811,0.929481046420031,1,"NO"
"ARHGAP5",1356.95043513016,0.0387540530965412,0.0732786127949431,0.176839049022656,0.85020767799728,"NO"
"AKAP6",130.47642677344,0.0224937838021867,0.0905806163743132,0.240661717409632,0.899911717245908,"NO"
"NPAS3",13.7590965366182,-0.00507456876612891,0.0857126879488375,0.731117866725479,1,"NO"
"EGLN3",822.3147177825,-0.0262644446595725,0.0890958534595887,0.217272065269349,0.879931569378804,"NO"
"SPTSSA",456.862312095317,-0.0472869177765496,0.0833274887134954,0.119627781119904,0.795202151270411,"NO"
"EAPP",531.620612067328,-0.0495613254472414,0.06646489166544,0.102700944732298,0.77359866293122,"NO"
"SNX6",408.864506337791,-0.0261700842005668,0.057518615525208,0.314056642657505,0.925566749592309,"NO"
"CFL2",2159.35672167146,0.00109962450593386,0.0624236839921131,0.962138006672285,1,"NO"
"BAZ1A",1223.0356168551,-0.00260615266536647,0.0497206441088185,0.911716422200568,1,"NO"
"LOC103538841",106.917710313013,-0.000165150413927728,0.0707295261645386,0.993880829788069,1,"NO"
"SRP54",1728.01851236015,-0.133284051311883,0.114455800332876,0.00757984581644242,0.33002802236603,"NO"
"FAM177A1",1671.64531459437,0.0282333893016554,0.0699857590223318,0.285553567429106,0.91284503596728,"NO"
"PPP2R3C",175.302682655598,-0.0115022144044071,0.0613554001339654,0.631470465318744,0.993835751007254,"NO"
"PRORP",699.282984210276,0.00753040668298991,0.0518917179372414,0.751147966542308,1,"NO"
"PSMA6",1547.77385501601,-0.0412123248119441,0.0622150476956644,0.150015802927412,0.827688325281357,"NO"
