"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"GSR",1106.20378986691,0.0242719993138324,0.0779513082059568,0.474715602122722,0.902084000376941,"NO"
"PPP2CB",1114.22051497171,0.040422939913388,0.0744616334878146,0.282719496208668,0.84753084082652,"NO"
"PURG",34.1014561079251,0.00134839276637546,0.0840991803977831,0.959756641952725,0.995018642752316,"NO"
"WRN",562.041877324814,-0.0139493042282111,0.0687735327847241,0.721080605481365,0.959677248204171,"NO"
"GTF2E2",243.697759891583,-0.0661493580628233,0.0734232014429401,0.101687576971212,0.690553841675914,"NO"
"SMIM18",1.26696263736387,-0.0108200941786852,0.110084010559033,0.397548355346762,0.882557348869812,"NO"
"RBPMS",1170.87892966084,-0.0309950430084941,0.0795416401793391,0.359135851965701,0.876249381656912,"NO"
"LOC115598279",36.732842694461,0.00745923356274875,0.0929947107080336,0.712696585005109,0.958550960728357,"NO"
"DCTN6",1167.13871786775,0.0522253825074591,0.0680625151811282,0.199248839444404,0.791449181683853,"NO"
"GRPEL1",2963.62333478707,0.0543645351256574,0.0665046148415843,0.185865782657565,0.781392778758797,"NO"
"TADA2B",279.054457337438,-0.109217082170949,0.0872094688731067,0.0133109896315127,0.397119498353707,"NO"
"CCDC96",5.86065823079046,-0.011733118690688,0.101380835298973,0.482364917633526,0.903212406077446,"NO"
"TBC1D14",1332.7503118098,0.0486766238649513,0.0779133211219376,0.189669148427285,0.784177625446213,"NO"
"KIAA0232",2373.89958559259,-0.144764877739583,0.127685643904701,0.0041111799980492,0.241354751998439,"NO"
"S100P",234.503848296127,-0.0158466481413601,0.122897046113317,0.185064660578833,0.780433486036399,"NO"
"MAN2B2",1386.43287264794,0.0505065860521514,0.0748724368630319,0.189170633415138,0.784177625446213,"NO"
"LOC115598263",0.764252779740713,-0.00598865982096527,0.118117036581932,0.439424523891394,0.893042923304295,"NO"
"PPP2R2C",6.35813026982114,-0.00869374242550467,0.0978965671601363,0.619622112547647,0.938997381766041,"NO"
"WFS1",1232.44198934523,-0.00656829084778952,0.0762422824316378,0.847018780634249,0.980207819628599,"NO"
"JAKMIP1",253.706371533778,-0.104994255734647,0.17926030898408,0.0106226992904727,0.371060311414603,"NO"
"CRMP1",34.227735567563,-0.00513614355520287,0.0935624193796955,0.791954878101406,0.969732929857579,"NO"
"EVC",54.5830844829343,-0.017748945150003,0.0896956962216526,0.475280471290666,0.902084000376941,"NO"
"EVC2",39.6882110487183,0.00413751279320315,0.0841792214146509,0.877102942127676,0.98414226043628,"NO"
"STK32B",1.6186270568086,0.0106710151323779,0.108301689057265,0.424662877484179,0.888639310603567,"NO"
"CYTL1",34.4041057482238,0.00578375521166027,0.0968598992053374,0.740046826149439,0.961946527475424,"NO"
"MSX1",5.52231797947178,0.00958776833952425,0.10410857441204,0.512705286437182,0.913099933125387,"NO"
"STX18",246.088714279518,0.0828106994354751,0.0856571486316901,0.041443036584191,0.563229991973367,"NO"
"NSG1",10.7083225366255,-0.00648794463911106,0.094742219980772,0.731594557111969,0.961136180243951,"NO"
"ZBTB49",146.99404033259,-0.0105803496131993,0.0659758525400117,0.791845688128435,0.969732929857579,"NO"
"LYAR",642.7203322562,-0.0433436983095096,0.07710487556477,0.238194759418266,0.821829935418068,"NO"
"TMEM128",823.848747733662,0.0269626157132756,0.0806195341270725,0.407102148385381,0.883853082509036,"NO"
"OTOP1",2.35668958713066,-0.000320943258388826,0.113056826859003,0.968288622468366,0.995845973453155,"NO"
