"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"IQUB",64.5570878274424,0.0770568622606507,0.164606846840812,0.114291042341948,0.530323812531414,"NO"
"ATP6AP1",1925.17895128493,0.202535780016872,0.134646635469955,0.00640228966272658,0.132434609211734,"NO"
"SLC13A1",203.291302961314,0.0325959789734619,0.180167565540149,0.31946217424526,0.758819672863643,"NO"
"CADPS2",203.882048033109,0.0309835128087207,0.111820348277438,0.600602043192321,0.903468615005879,"NO"
"FEZF1",0.942124673289445,-0.0249087163464475,0.197813986171544,0.363903637780168,NA,"NO"
"AASS",1472.87597046933,0.0145034736919942,0.11858145548463,0.79111197497663,0.958510343374998,"NO"
"PTPRZ1",59.2597469344734,-0.04182848988419,0.130976305619607,0.398127376224859,0.813874540369151,"NO"
"FAM3C",1482.72430618762,0.03493199463938,0.109966320190299,0.561109673197905,0.887490953629621,"NO"
"WNT16",34.7681316000625,-0.1104872042425,0.321321464086521,0.0359979355627308,0.316768516822969,"NO"
"CPED1",754.550738232066,0.00848235865604165,0.126629826968076,0.860891817754086,0.974797505259637,"NO"
"ING3",639.964978593448,0.248544407586691,0.105396809435759,0.000667455366041091,0.0392040758827346,"NO"
"TSPAN12",814.911776810618,-0.118541412551234,0.101730601223482,0.073999140952802,0.444337290205866,"NO"
"KCND2",10.262097331138,-0.047889343565622,0.164533373625274,0.231518983859424,0.684120767203994,"NO"
"LOC115599811",12.0176339092405,0.00981667500184451,0.148487016584635,0.770514633737461,0.954202091460896,"NO"
"ANKRD26",485.066502928602,-0.205519785425199,0.143496721373674,0.00608670536080769,0.129006323546559,"NO"
"LSM8",159.064783095426,-0.14032062527335,0.120216465665765,0.0389699853748164,0.330688823575954,"NO"
"CTTNBP2",140.824818863943,0.123889163842154,0.194590243259179,0.0358886079674161,0.316541950784764,"NO"
"CFTR",957.34240494875,0.0605115872789197,0.140437767045627,0.220594789969512,0.674621761556103,"NO"
"ASZ1",5.32573100075717,0.00968884871600461,0.158745179106321,0.748981661647908,0.947126362780243,"NO"
"WNT2",2.08859096745187,-0.0902786128637002,0.336930961410364,0.0369003093878998,0.319201655425234,"NO"
"ST7",319.156929246989,0.0882386892368473,0.129001161971315,0.136319045893183,0.565276508435037,"NO"
"CAPZA2",2034.07739923051,0.0441176468335004,0.0797631159447262,0.463969298422462,0.848243089071832,"NO"
"MET",284.482087689963,0.0089245018481379,0.122192459526075,0.863714172232707,0.975241237995275,"NO"
"LOC115599615",14.5064406953746,0.0317727079568735,0.145596191608555,0.425081908748743,0.829211846354757,"NO"
"CAV1",1856.73347358296,-0.364312901199824,0.261058082376651,0.000502666570134323,0.0330375537369587,"NO"
"CAV2",504.945498103054,-0.442257093330696,0.354608318923442,0.000497179516069807,0.0330057824784389,"NO"
"TES",450.962276778301,0.0256548993311513,0.123981273530576,0.620428344683713,0.911974779184693,"NO"
"TFEC",47.9773960654003,0.185554224856429,0.239625520904434,0.0109485479121231,0.171122838994332,"NO"
"MDFIC",993.767042792668,-0.201375856976634,0.162281871759894,0.00707250576228255,0.137773068987838,"NO"
"FOXP2",105.01938796583,-0.0616784271325315,0.128430663112285,0.258790253174528,0.712247065861943,"NO"
"PPP1R3A",2422.25870005087,0,0.186860480253664,1,1,"NO"
"SMIM30",247.532101398834,-0.0096032428700078,0.110911889191187,0.870200153674193,0.977055132173506,"NO"
"GPR85",48.7370004879704,0.0057838479549478,0.147700900800279,0.862952908724236,0.975051343978146,"NO"
"BMT2",395.308933555893,0.0581715082197077,0.10663097708234,0.35132816556007,0.780720627894817,"NO"
"TMEM168",347.389671061459,0.0887412191132,0.10796389948375,0.168016902154309,0.609635839484472,"NO"
"LSMEM1",112.624174878467,-0.297141060176978,0.402945617784989,0.00391687433038951,0.108344083948933,"NO"
"IFRD1",2947.65967854123,0.577395413576453,0.305339877635665,4.46362544084085e-05,0.00685046515237865,"NO"
"ZNF277",209.621046325135,-0.095331871630827,0.108612415405401,0.141287729825964,0.571140420620892,"NO"
"DOCK4",199.636557249296,0.0370246392693343,0.130005372033965,0.45184596254667,0.842329876061825,"NO"
"IMMP2L",248.398693026822,0.0210197676926156,0.118082323407923,0.704402943311229,0.93575990480764,"NO"
"LRRN3",4.00805258538891,0.0100354055900698,0.173211993639617,0.711236012842795,0.936655435625135,"NO"
"DNAJB9",1396.69582296891,0.043273106076512,0.116393764262733,0.455995400730101,0.845061480161252,"NO"
"THAP5",438.716522092658,0.0993088123407298,0.126604707182967,0.107747445695537,0.521197452284876,"NO"
