"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"LOC103537167",223.368858748061,0.174127983186065,0.139695330959314,0.0381109535464056,0.293563327221546,"NO"
"LOC103537170",32.6219869892192,0.0337517962271107,0.168919207016627,0.540713123219166,0.87680447235359,"NO"
"LOC103533043",4.04788868168349,-0.0406050450994214,0.196268194823478,0.327593637823857,0.744289147182228,"NO"
"LOC115599084",4.98030443173768,-0.00430845886264176,0.185348579883358,0.910271384927981,0.996410082859048,"NO"
"LOC115599085",3.51165999664965,0.0208265397492866,0.193705850334307,0.557153324277753,0.882818092704095,"NO"
"LOC115599086",3.70771286812457,0.0955446952973217,0.243558079047454,0.0642315555113298,0.369254822937746,"NO"
"LOC115599087",7.90271790404971,0.014352559032535,0.177397691974887,0.752740137109825,0.957744507760512,"NO"
"LOC115599088",2.7841681324072,-0.051548579582579,0.22094147579399,0.162940218424632,0.564154859373285,"NO"
"LOC115599090",3.9082240325399,0.00759217004985975,0.197356474771859,0.796895884274687,0.977392061629875,"NO"
"LOC103527072",9.71617800433986,0.0855988852078186,0.191263917153788,0.153998527243548,0.551676631642138,"NO"
"LOC103527073",10.980790055909,0.105537027130669,0.241061984319119,0.0593269946389947,0.358297676284322,"NO"
"LOC115599091",4.64351566841914,0.027098907249815,0.180800393498762,0.553785441047767,0.881179781571071,"NO"
"LOC115599050",23.1063754738783,0.159883318492915,0.202768851216685,0.0425388944777859,0.307805019476055,"NO"
"LOC115599092",0.822667434042446,0.0121792714047662,0.202206069671052,0.653358941809264,NA,"NO"
"LOC115599093",2.27071740295985,0.0651828479665093,0.213743947822765,0.151497911364667,0.547428480614255,"NO"
"LOC115599046",0.779819332641073,0.026113216195379,0.214047859902936,0.321611834002379,NA,"NO"
"LOC103534309",2.09781215513728,0.063292879318607,0.242015144292285,0.0897685175450908,0.429198361609124,"NO"
"LOC115599045",1.06976015025366,0.0342766435059325,0.213171355587525,0.267994906359703,0.68292844504981,"NO"
"LOC115599095",0.648371651590772,0.00438963789351073,0.202906971020568,0.860088692762458,NA,"NO"
"LOC115599047",0.446725690487155,0.016142787972891,0.214856847117959,0.444728140997322,NA,"NO"
"LOC115599096",0.465924231688245,0.0187910722422972,0.22232087698641,0.337383584299419,NA,"NO"
"LOC103527071",13.6652843095368,-0.0172531948023855,0.162216023351334,0.762444089185866,0.961583531952023,"NO"
"PCDHAC1",1.12893438637221,-0.00639498861240548,0.197323272605353,0.827420134960729,0.982881775903383,"NO"
"LOC115599082",1.39137220589636,0.0111846909274979,0.200053961080707,0.693040427117246,0.935022648008449,"NO"
"LOC115599097",2.06641967701103,-0.0165175515408532,0.193127700576764,0.632741891406722,0.90932412797022,"NO"
"LOC115599099",1.43995845439625,0.0240750706749503,0.208479409049685,0.391141225724358,0.781058860943138,"NO"
"LOC115599101",0.257528201031737,0.000371331744175362,0.249988991030218,0.971246710241085,NA,"NO"
"LOC115599103",4.41791795952256,0.0346151887134106,0.194986767898275,0.383739068785703,0.777388202546733,"NO"
"LOC115599106",0.225215518526732,-0.000698717773864434,0.23329632820058,0.951918498331314,NA,"NO"
"LOC115599108",0.61662145083713,0.0101267804589768,0.204643777840346,0.683587192319697,NA,"NO"
"LOC115599111",0.997802359810253,0.0465615550193522,0.237119482077043,0.118074004950755,NA,"NO"
"LOC115599112",1.69170714328943,0.127083789684234,0.369880243568866,0.0110314015985418,0.153161197609802,"NO"
"LOC115599113",0.528941554414677,0.00604948126862748,0.210569879726149,0.760166503104358,NA,"NO"
"LOC115599114",3.58296475080306,0.0209141060991608,0.181927426376251,0.630370905514123,0.908644431855323,"NO"
"ZMAT2",2064.36141495697,-0.0559286196104228,0.070687416174625,0.360246847399371,0.763689218045764,"NO"
"LOC103534777",1319.1597900933,0.0282150379957596,0.0881467405839763,0.685001340100793,0.932200615856466,"NO"
"HARS1",368.827166921744,-0.0105794916409183,0.0917528979540385,0.881127861505373,0.991169263833589,"NO"
"DND1",24.1382951121461,-0.0842515075487145,0.194274289638337,0.150786219499994,0.545397760430233,"NO"
"WDR55",267.352075403599,-0.225591041658614,0.147671141942487,0.0113696539631808,0.155427167697172,"NO"
"IK",2504.41381231305,-0.0685194133494249,0.0819271193646873,0.306949729000172,0.723113223524008,"NO"
"NDUFA2",1952.86130090117,0.0455642123965271,0.110079869961431,0.540715143967729,0.87680447235359,"NO"
"TMCO6",315.036771581742,-0.0964791215356387,0.105210572156518,0.198346016770628,0.613481682090469,"NO"
"LOC103534772",137.72228754304,0.0469789509905661,0.149148961552729,0.488621547529848,0.84699438707654,"NO"
"SLC35A4",680.789723279275,0.0288287258893531,0.0892284721897238,0.680222618340937,0.930553514222378,"NO"
"TMEM173",204.672944740485,0.160872925580746,0.219412306770193,0.0363969052837776,0.287019535011088,"NO"
"UBE2D2",1165.23386589171,0.19073953391606,0.118374466344401,0.0185998261514599,0.20441573642928,"NO"
"LOC115599077",2.90878821078959,-0.0378499550894811,0.174021402195455,0.474442221541653,0.838699875328221,"NO"
"LOC115599066",0.173147203592364,0,0.291346453768964,1,NA,"NO"
"CXXC5",94.157384783117,0.0318145364493864,0.146958843789677,0.635199647707705,0.910069905233885,"NO"
"PSD2",13.5285837523814,-0.0450876937562404,0.19570571601137,0.300346049759172,0.716943977582377,"NO"
"NRG2",55.7447476435817,-0.00569142618161219,0.198789108566832,0.83973552388011,0.983675102664795,"NO"
"PURA",324.143906428611,0.0939960923003977,0.099119469763554,0.200913163344492,0.615967018082114,"NO"
"CYSTM1",2818.10436086761,-0.0386446858259544,0.122826503034087,0.601799459368096,0.898547909719056,"NO"
"PFDN1",1516.56802883349,-0.00664133141253486,0.102649101721766,0.927777963985009,1,"NO"
"HBEGF",141.39395332813,0.0928793234872933,0.171743816813873,0.175244653253258,0.580946390322959,"NO"
"SLC4A9",0.489891539146985,0.00958473818236647,0.206054639743394,0.686222383576126,NA,"NO"
"LOC103534782",1869.35257960705,0.138268557895597,0.0856068585814302,0.0447500648575588,0.313530141908272,"NO"
"SRA1",698.471766036604,-0.131735922339803,0.120565016449495,0.0949114739152295,0.441617148584495,"NO"
"APBB3",18.0219289706257,0.0266465416347864,0.166491882301411,0.630731547253887,0.90898445788478,"NO"
"TENM2",45.9653003251857,-0.0765127004826243,0.184291346638609,0.19859043499466,0.61392838548519,"NO"
"WWC1",519.594162354763,0.10742266252898,0.113358012843099,0.161781945470055,0.562281967883405,"NO"
"RARS1",1238.11042847505,-0.184143731497178,0.0698533423603035,0.0022522473196738,0.0628773949992459,"NO"
"LOC115599115",5.33752057576797,-0.0343024256937927,0.196836939923962,0.374851355689719,0.772005201592182,"NO"
"CCNG1",258.442743047484,-0.0264434640580304,0.118945151050648,0.721000235198619,0.9465888673468,"NO"
"NUDCD2",228.959332653466,-0.0765245503285532,0.107236920656787,0.306876203921229,0.723113223524008,"NO"
"HMMR",103.087573888452,-0.0756570805890177,0.196790108693874,0.167502627767281,0.571398828289464,"NO"
"MAT2B",2378.07012579388,0.019997000910056,0.0865817147848027,0.771805047947986,0.965520819632253,"NO"
"ETF1",2463.07740614796,0.0721281355943045,0.0949081706277934,0.316641003074818,0.732329683829444,"NO"
"FBXW11",958.519790711969,0.0616240717577856,0.0865630451473008,0.372132533012358,0.769232255828239,"NO"
"FGF18",9.67822509550505,0.0360600240449347,0.184092100593763,0.436167275104855,0.814383818078546,"NO"
"NPM1",4461.76431936755,-0.0334139838126645,0.109008498920759,0.652406588043673,0.917714402274175,"NO"
"TLX3",0.0630570776654694,0,0.291346453768964,1,NA,"NO"
"RANBP17",58.4420515509366,0.0601061279230955,0.166882442303895,0.334792514567621,0.748761711908217,"NO"
"LOC103532912",6.3214240539981,0.0162479318460987,0.19914399428112,0.593661053389824,0.89522170230235,"NO"
"GABRP",5.65001490921717,-0.00506595785849323,0.200496884860981,0.849994233621019,0.986633928288218,"NO"
"KCNIP1",8.83050568815644,-0.0492236228325454,0.21779495191475,0.181080875439826,0.589828251628205,"NO"
"KCNMB1",95.67152020858,0.0256120927804654,0.15727447242912,0.675158378409751,0.927253935622048,"NO"
"LCP2",95.9570089620351,-0.0389549274708618,0.175259618873203,0.457636139104247,0.828599204954558,"NO"
"FOXI1",78.9430796361465,0.00309608017600359,0.197392804612243,0.914732014926893,0.997236556385195,"NO"
"DOCK2",141.012155798316,0.0725533127671211,0.186618502360138,0.205831621785832,0.618875386035716,"NO"
"INSYN2B",3.21462425240664,-0.0330159872814736,0.185766473904764,0.456557305078714,0.82795042395621,"NO"
